contractID,Reentrancy,Access Control,Arithmetic,Unchecked Return Values,DoS,Bad Randomness,Front Running,Time manipulation
18235,1,1,1,1,0,0,0,0
18237,1,1,0,0,0,0,0,0
18238,0,1,0,1,1,0,0,0
18239,1,1,1,1,0,0,0,1
18243,0,0,1,1,0,0,0,0
18246,1,1,0,0,0,0,0,0
18248,0,0,1,0,1,0,0,0
18250,1,1,0,0,0,0,0,0
18251,0,0,0,0,0,0,0,0
18255,1,1,0,0,0,1,0,1
18256,1,1,0,0,0,0,0,1
18257,1,1,1,1,1,0,0,1
18259,0,0,0,0,0,0,0,0
18261,0,1,1,0,0,0,0,0
18262,1,1,1,0,1,0,0,0
18263,1,1,1,1,0,0,0,0
18266,1,1,1,0,0,0,0,0
18267,1,1,1,0,0,0,0,0
18270,1,1,1,0,0,0,0,0
18273,1,1,1,1,0,0,0,1
18274,1,1,1,0,0,0,0,0
18279,1,1,1,0,0,0,0,0
18280,1,1,0,1,0,0,0,0
18283,0,1,0,0,0,0,0,0
18284,1,1,0,0,0,0,0,0
18287,1,1,0,0,0,0,0,0
18288,1,1,0,0,0,0,0,1
18291,1,1,0,0,0,0,0,0
18296,0,0,1,0,0,0,0,1
18298,0,1,1,1,1,0,0,1
18300,0,1,1,0,0,0,0,0
18301,1,1,0,0,0,0,0,0
18302,1,1,0,0,0,0,0,1
18314,0,0,0,0,0,0,0,1
18304,1,1,1,1,0,0,0,0
18305,1,1,1,0,0,0,0,0
18306,1,1,0,0,0,0,0,1
18308,1,1,1,1,0,0,0,0
18311,1,1,1,1,0,0,0,1
18312,1,1,0,0,0,0,0,0
18313,1,1,1,1,0,0,0,0
18316,1,1,1,1,0,0,0,0
18317,1,1,1,1,0,0,0,0
18318,1,1,1,1,0,0,0,1
18319,1,1,1,1,0,0,0,1
18320,1,1,1,1,0,0,0,0
18321,1,1,1,0,0,0,0,0
18325,0,1,0,1,0,0,0,1
18327,0,1,1,0,0,0,0,0
18328,0,1,1,1,1,0,0,0
18334,1,1,0,0,0,0,0,0
18336,1,1,1,1,0,0,0,1
18337,0,1,1,1,0,0,0,0
18339,1,1,1,0,0,0,0,0
18343,1,1,1,0,0,0,0,1
18344,1,1,0,0,0,0,0,0
18345,1,1,1,0,0,0,0,1
18351,1,1,0,0,0,0,0,1
18358,0,0,0,0,0,0,0,1
18371,0,0,0,0,0,0,0,1
18357,1,1,1,1,1,0,0,1
18359,1,1,1,1,0,0,0,1
18360,0,0,0,0,0,0,0,0
18361,1,1,1,0,0,0,0,0
18362,0,0,0,0,0,0,0,1
18365,0,0,0,0,0,0,0,0
18368,0,1,1,0,0,0,0,0
18372,1,1,1,0,0,0,0,0
18373,1,1,1,0,0,0,0,0
18375,1,1,1,1,0,0,0,0
18376,1,1,1,1,1,0,0,1
18378,0,0,0,0,0,0,0,0
18382,1,1,1,1,0,0,0,0
18383,0,0,0,0,0,0,0,1
18384,1,1,0,0,0,0,0,1
18385,1,1,1,0,1,0,0,0
18386,1,1,0,0,0,0,0,0
18387,1,1,0,0,0,0,0,0
18389,0,0,0,0,0,0,0,0
18390,1,1,1,0,0,0,0,0
18392,1,1,0,1,0,0,0,0
18393,1,1,1,1,0,0,0,0
18394,0,0,0,0,0,0,0,0
18395,0,1,0,1,0,0,0,0
18396,1,1,1,1,1,0,0,1
18397,1,1,0,0,0,1,0,0
18398,1,1,0,0,0,0,0,0
18399,0,1,1,0,0,0,0,1
18401,0,0,0,0,0,0,0,0
18403,1,1,1,1,0,0,0,1
18408,0,1,1,1,0,0,0,0
18410,1,1,0,1,0,0,0,1
18411,1,1,0,1,0,0,0,1
18413,1,1,0,0,0,1,0,0
18416,0,1,1,1,0,0,0,0
18418,1,1,1,0,0,0,0,0
18420,1,1,0,0,0,0,0,0
18421,1,1,0,0,0,0,0,0
18423,1,1,0,0,0,0,0,1
18427,1,1,1,1,0,0,0,1
18428,1,1,1,1,1,0,0,1
18429,1,1,0,0,0,0,0,0
18432,0,1,0,1,0,0,0,0
18433,1,1,0,0,0,0,0,0
18436,1,1,1,0,0,0,0,0
18438,1,1,1,0,0,0,0,0
18440,1,1,1,1,0,0,0,0
18441,1,1,1,1,0,0,0,0
18444,1,1,1,1,0,0,0,0
18447,0,0,1,0,0,0,0,0
18448,0,1,0,1,0,0,0,0
18449,0,1,1,1,1,0,0,1
18450,0,0,1,0,0,0,0,1
18451,1,1,1,1,0,0,0,0
18453,1,1,1,1,0,0,0,1
18458,1,1,1,0,0,0,0,1
18474,0,0,0,0,0,0,0,1
18482,0,0,0,0,0,0,0,0
18462,1,1,0,1,0,1,0,0
18463,0,0,0,0,0,0,0,0
18466,0,0,0,0,0,0,0,0
18467,1,1,0,0,0,0,0,1
18470,1,1,1,1,0,0,0,1
18471,1,1,1,1,0,0,0,0
18472,1,1,0,0,0,0,0,0
18475,1,1,1,0,1,1,0,1
18479,1,1,0,0,0,0,0,0
18481,1,1,0,0,0,0,0,0
18483,1,1,1,0,0,0,0,0
18488,1,1,0,0,0,0,0,0
18490,1,1,1,0,0,0,0,0
18491,1,1,1,1,0,0,0,1
18492,1,1,1,1,1,0,0,0
18493,1,1,0,0,0,0,0,0
18494,1,1,1,1,0,0,0,1
18496,1,1,0,1,1,0,0,0
18497,0,1,1,0,0,0,0,0
18498,0,1,1,0,0,0,0,0
18499,1,1,1,1,0,0,0,0
18501,0,1,1,0,0,0,0,0
18502,0,0,0,0,0,0,0,0
18507,0,1,0,1,0,0,0,0
18509,1,1,1,0,0,0,0,0
18510,1,1,1,1,1,0,0,1
18512,0,0,0,0,0,0,0,1
18513,1,1,1,1,0,0,0,0
18515,1,1,1,1,0,0,0,0
18516,0,1,1,1,1,0,0,0
18517,1,1,1,1,1,0,0,0
18519,1,1,0,0,0,0,0,0
18521,1,1,1,0,0,0,0,0
18531,0,0,0,0,0,0,0,0
18533,0,0,1,0,0,0,0,1
18546,0,0,1,0,0,0,0,0
18523,1,1,1,0,0,0,0,0
18524,0,1,1,1,0,0,0,1
18526,1,1,1,1,0,0,0,1
18530,0,1,1,0,0,0,0,0
18534,1,1,0,0,0,0,0,0
18535,1,1,0,0,0,0,0,0
18536,1,1,1,1,1,0,0,0
18540,0,1,0,0,0,0,0,0
18542,1,1,1,1,1,0,0,0
18544,1,1,1,0,0,0,0,1
18548,1,1,0,0,0,0,0,0
18589,0,0,0,0,0,0,0,0
18629,0,0,0,0,0,0,0,0
18632,0,0,0,0,0,0,0,1
18690,0,0,0,0,0,0,0,1
18739,0,0,0,0,0,0,0,0
18749,0,0,1,0,0,0,0,0
18816,0,0,1,0,0,0,0,1
18832,0,0,0,0,0,0,0,1
18889,0,0,0,0,0,0,0,1
18904,0,0,0,0,0,0,0,0
18924,0,0,0,0,0,0,0,0
18945,0,0,0,0,0,0,0,1
19000,0,0,0,0,0,0,0,0
19103,0,0,0,0,0,0,0,1
19104,0,0,0,0,0,0,0,1
19094,0,0,0,0,0,0,0,0
19116,0,0,0,0,0,0,0,1
19173,0,0,0,0,0,0,0,1
19183,0,0,0,0,0,0,0,1
19232,0,0,0,0,0,0,0,0
19267,0,0,0,0,0,0,0,1
18549,0,1,0,1,0,0,0,0
18551,1,1,0,0,0,1,0,0
18555,0,1,1,1,1,0,0,0
18556,1,1,0,0,0,1,0,0
18557,1,1,0,0,0,0,0,0
18561,1,1,0,1,0,0,0,1
18563,0,0,0,0,0,0,0,0
18566,0,1,1,1,0,0,0,0
18568,1,1,1,1,0,0,0,0
18569,0,1,0,0,1,0,0,0
18570,1,1,1,1,1,0,0,1
18573,0,1,0,0,0,1,0,1
18574,1,1,0,0,0,0,0,0
18575,1,1,0,0,0,0,0,0
18584,0,0,1,0,0,0,0,0
18592,0,0,1,0,0,0,0,1
18578,0,0,0,0,0,0,0,0
18580,0,1,0,0,0,0,0,0
18582,0,0,0,0,1,0,0,0
18583,1,1,1,0,0,0,0,0
18590,0,1,1,0,0,0,0,0
18591,0,1,0,1,0,0,0,1
18597,1,1,1,0,0,0,0,1
18600,1,1,0,1,0,0,0,1
18601,0,1,0,0,0,0,0,0
18604,1,1,0,1,0,0,0,0
18605,0,1,0,0,0,0,0,0
18607,0,0,0,0,0,0,0,0
18609,1,0,1,0,0,0,0,0
18611,1,1,1,0,0,0,0,1
18612,0,1,1,0,0,0,0,0
18613,0,1,0,1,0,0,0,0
18614,1,1,0,0,1,0,1,1
18615,0,1,1,0,1,0,0,0
18617,0,1,0,1,0,0,0,0
18619,1,1,0,0,0,0,0,0
18622,0,1,0,0,1,0,0,0
18624,1,1,0,0,1,0,0,0
18626,0,1,1,0,1,0,0,1
18631,0,1,0,0,0,0,0,0
18633,1,1,0,1,0,0,0,1
18634,0,1,0,0,0,0,0,0
18635,1,1,1,1,0,0,0,1
18636,0,1,1,1,0,0,0,1
18637,1,1,0,0,0,0,0,1
18638,1,1,1,1,0,1,0,0
18643,0,1,1,1,0,0,0,0
18650,0,1,0,0,0,0,0,1
18656,0,0,0,0,0,0,0,1
18657,0,0,0,0,0,0,0,1
18658,1,1,0,0,0,0,0,0
18659,0,1,0,0,0,0,0,0
18664,0,0,0,0,1,0,0,0
18665,1,1,1,1,0,0,0,1
18666,0,1,1,0,0,0,0,0
18667,0,1,0,0,0,0,0,1
18668,1,1,1,1,0,1,0,0
18671,0,1,1,0,0,0,0,1
18673,1,1,0,1,0,0,0,0
18674,1,0,1,1,0,0,0,1
18675,0,1,1,0,0,0,0,1
18677,0,1,0,0,0,0,1,0
18678,0,1,0,0,0,0,0,0
18680,0,1,1,0,1,0,0,1
18681,1,1,1,0,1,0,0,0
18682,1,1,1,0,0,0,0,1
18683,1,1,1,1,0,0,0,0
18684,1,1,0,1,0,1,0,0
18688,0,1,1,0,0,0,0,0
18689,0,1,0,0,0,0,0,0
18691,0,1,0,0,0,0,0,0
18692,0,1,1,0,0,0,0,0
18695,1,1,1,0,0,0,0,0
18696,1,1,0,1,0,0,1,1
18697,1,1,0,0,0,0,0,0
18699,1,1,0,1,0,0,0,0
18700,0,1,0,0,0,0,0,0
18701,0,1,1,0,0,1,0,1
18703,0,1,1,1,1,0,0,0
18705,1,1,0,1,0,0,0,1
18707,1,1,0,0,0,0,0,0
18708,0,1,1,1,1,0,0,0
18709,1,1,0,0,1,0,0,1
18710,1,1,0,0,1,0,0,0
18711,1,1,0,0,0,0,0,1
18712,1,1,1,1,0,0,0,1
18713,0,1,1,0,0,0,0,0
18714,1,1,0,0,1,0,0,0
18715,1,1,0,1,0,0,0,0
18717,0,1,0,0,0,0,0,0
18719,1,1,0,0,0,0,0,1
18720,0,1,1,1,1,0,1,0
18721,1,1,0,0,0,1,0,0
18722,1,1,1,1,0,0,0,1
18723,0,1,0,0,0,0,0,0
18724,0,1,0,0,0,0,0,0
18727,0,1,0,0,0,0,0,1
18728,0,1,1,0,0,0,0,1
18730,0,1,0,0,0,0,1,0
18731,1,1,1,1,1,0,0,0
18732,1,1,1,0,0,0,0,0
18733,1,0,1,0,0,0,0,0
18734,0,1,1,1,0,1,0,1
18735,0,1,0,0,0,0,0,1
18744,1,1,1,0,0,0,0,1
18745,1,1,1,1,0,0,0,1
18747,0,1,0,0,0,0,0,1
18748,1,1,0,0,0,0,0,1
18751,0,1,0,1,0,0,0,0
18752,1,0,1,1,1,0,0,1
18753,1,1,1,0,0,0,0,0
18756,1,1,1,1,1,1,0,1
18757,1,1,0,1,1,0,0,0
18758,0,1,0,0,0,0,0,0
18759,0,1,1,0,0,0,0,1
18760,1,1,0,0,0,0,0,0
18761,0,1,1,1,1,0,0,1
18762,1,1,0,0,0,0,0,1
18763,1,1,1,0,0,1,0,1
18765,0,0,0,0,0,0,0,1
18766,1,1,0,0,0,0,0,0
18767,1,1,1,0,0,0,0,0
18768,1,1,0,0,1,0,0,0
18769,1,1,1,0,0,0,0,0
18772,1,1,0,0,0,0,0,0
18773,0,1,0,0,0,0,0,0
18774,1,1,0,0,0,0,0,0
18776,1,1,0,1,0,0,0,1
18777,1,1,0,0,1,0,0,0
18778,0,1,0,0,0,0,0,0
18779,0,1,1,0,0,0,0,1
18781,1,1,0,0,0,0,0,1
18782,1,1,1,0,0,0,0,0
18783,1,1,1,1,0,0,0,0
18784,0,0,0,0,0,0,0,0
18785,1,1,0,1,1,0,1,0
18786,1,1,0,0,0,0,0,0
18789,0,1,0,1,0,0,0,0
18817,0,0,0,0,0,0,0,0
18791,1,1,0,0,0,0,1,0
18792,1,1,1,0,1,1,0,0
18800,0,1,0,0,0,0,0,0
18805,0,0,0,0,0,0,0,1
18807,1,1,1,0,1,0,1,1
18808,1,1,0,1,0,0,0,0
18809,1,1,1,1,1,0,1,0
18811,0,1,0,0,1,0,0,0
18813,0,0,0,0,0,0,0,1
18819,0,1,0,0,0,0,0,1
18823,0,1,0,0,0,0,0,0
18824,1,1,0,1,1,0,0,0
18825,1,1,1,1,0,0,0,1
18826,1,1,0,1,1,0,0,0
18828,0,1,0,0,0,0,1,0
18829,1,1,1,0,1,1,1,0
18830,0,1,0,0,0,0,0,0
18831,0,1,0,0,0,0,0,0
18833,1,1,1,1,0,0,0,1
18834,1,1,0,1,0,0,0,0
18837,0,1,1,0,0,0,0,0
18843,0,0,0,0,0,0,0,1
18844,0,0,1,0,0,0,0,0
18845,0,1,0,1,0,0,0,0
18846,1,1,1,1,1,0,0,1
18847,1,1,0,0,1,0,1,1
18848,0,1,0,1,1,0,0,0
18849,1,1,1,1,1,0,1,0
18851,1,0,1,1,1,0,0,1
18852,1,1,0,0,0,1,0,0
18853,0,1,0,0,0,0,0,0
18855,0,1,0,0,0,0,1,0
18856,1,1,0,0,0,0,0,1
18857,0,0,0,0,0,0,0,0
18861,1,1,1,1,1,0,0,1
18865,1,1,0,0,0,0,0,0
18871,1,1,0,0,1,0,0,0
18872,0,1,0,0,0,0,0,0
18873,0,0,0,0,0,0,0,0
18876,0,1,0,0,0,0,1,0
18877,0,0,0,0,0,0,0,0
18879,1,1,0,0,0,0,0,1
18881,0,1,1,0,1,1,1,0
18882,0,1,0,0,0,0,0,1
18883,0,1,0,0,1,0,0,0
18886,1,1,0,0,0,0,0,0
18890,1,1,0,1,0,0,0,1
18893,1,1,0,0,0,0,0,0
18896,1,1,1,1,1,0,0,0
18897,1,1,0,1,0,0,0,0
18898,1,1,0,0,0,0,0,1
18901,0,0,0,1,0,0,0,0
18905,0,1,0,0,0,0,0,0
18908,0,1,0,0,0,0,0,0
18911,0,1,0,0,0,0,0,1
18912,1,1,0,1,0,0,0,0
18913,1,1,1,1,0,0,0,1
18915,1,1,1,0,1,0,0,0
18916,0,0,0,0,0,0,0,0
18918,1,1,0,0,0,0,0,0
18919,1,1,0,0,0,0,0,1
18920,1,0,0,0,0,0,0,0
18921,1,1,0,0,1,0,0,0
18925,1,1,1,1,0,0,0,0
18928,1,1,1,1,0,0,0,0
18930,0,1,0,0,0,0,0,0
18931,1,1,1,0,0,0,1,0
18932,1,1,0,0,0,0,0,0
18958,0,0,1,0,0,0,0,1
18934,1,1,1,1,0,0,0,1
18935,1,1,0,1,1,0,0,0
18937,1,1,0,0,0,0,0,1
18938,1,1,0,1,1,0,0,1
18941,0,1,1,0,0,0,0,0
18942,1,1,0,0,1,0,0,1
18948,1,1,1,1,0,0,0,1
18949,0,0,1,0,0,0,0,1
18950,1,1,0,0,0,0,0,0
18953,1,1,1,0,0,1,0,1
18956,1,1,1,1,1,0,0,1
18959,1,1,0,0,0,0,0,1
18960,0,1,1,1,0,0,0,1
18961,1,1,1,0,0,0,0,0
18962,1,1,1,1,1,0,0,1
18967,1,1,0,0,1,0,0,0
18968,0,0,0,0,0,0,0,0
18969,1,1,1,1,0,0,0,1
18970,0,1,1,0,0,1,0,1
18971,0,1,1,0,0,0,0,0
18972,1,0,0,0,1,0,0,0
18977,0,1,1,0,0,0,0,0
18986,1,1,1,1,1,0,0,1
18987,1,1,1,0,0,0,0,0
18990,0,1,0,0,0,0,0,1
18991,1,1,0,0,0,0,0,0
18992,1,1,1,0,0,0,0,1
18994,0,1,0,0,0,0,0,0
18997,0,0,0,0,0,0,0,0
18998,1,1,0,0,0,1,0,0
18999,1,0,1,0,0,0,0,0
19001,1,1,0,1,1,0,0,1
19003,1,1,0,0,0,0,0,0
19005,0,1,0,0,0,0,0,0
19009,0,1,0,0,1,0,0,1
19013,1,1,0,0,0,0,0,1
19016,0,1,0,0,0,0,0,0
19026,0,1,0,0,0,0,0,0
19027,1,1,1,1,0,0,0,1
19030,0,1,0,0,0,1,0,1
19032,1,1,0,0,1,0,0,0
19036,1,1,1,0,1,0,0,1
19038,0,1,1,0,0,0,0,1
19039,0,1,1,0,0,1,0,1
19040,0,1,0,0,0,0,0,0
19041,0,1,0,0,0,0,0,0
19042,0,1,1,0,0,0,0,0
19045,0,1,1,0,0,0,1,0
19047,0,1,0,0,0,0,0,0
19049,0,1,0,1,0,0,0,0
19051,0,1,0,0,0,0,0,0
19052,1,1,0,0,0,0,0,0
19056,1,1,0,1,1,1,1,0
19058,1,1,1,0,1,0,0,1
19059,0,1,0,0,0,0,0,0
19063,1,1,1,0,1,0,0,0
19064,0,1,0,0,0,0,1,1
19065,0,1,0,0,1,0,0,0
19070,0,1,0,0,1,0,0,0
19071,0,0,0,0,0,0,0,0
19072,0,0,0,0,0,0,0,0
19073,1,1,1,0,0,0,0,0
19074,1,1,1,0,0,0,0,1
19075,1,1,1,0,0,0,0,0
19079,0,1,0,0,0,0,0,0
19084,1,1,0,0,0,0,0,0
19086,0,1,0,0,0,0,0,1
19087,1,1,0,0,0,0,0,1
19088,1,1,1,1,0,0,0,0
19089,1,1,0,1,1,0,0,0
19110,0,0,0,0,0,0,0,0
19095,1,1,1,1,1,0,0,0
19097,0,1,0,0,0,0,0,1
19098,1,1,0,0,0,0,0,0
19102,1,1,1,1,1,0,0,0
19105,1,1,1,0,1,1,1,1
19108,1,1,0,0,1,0,0,1
19109,0,1,0,1,0,0,0,0
19111,1,1,1,0,0,0,0,0
19112,0,1,1,0,0,0,1,1
19113,0,1,0,0,0,0,0,1
19117,1,1,1,0,1,0,0,0
19119,1,1,0,0,0,0,0,0
19120,0,0,0,0,0,0,0,0
19125,0,1,0,0,0,0,0,0
19126,1,0,1,0,1,0,0,0
19127,0,0,0,0,0,0,0,1
19128,1,1,0,0,0,0,0,0
19129,0,1,0,0,0,0,0,0
19132,0,1,0,0,0,0,0,1
19136,0,1,0,0,0,0,0,0
19137,1,1,1,0,1,0,1,1
19140,0,1,1,0,1,1,0,1
19141,0,1,0,0,0,0,0,0
19143,1,1,1,0,1,0,0,1
19144,1,0,0,0,0,0,0,0
19145,0,0,0,0,0,0,0,0
19149,0,1,0,0,1,0,1,1
19152,0,0,1,0,0,0,0,0
19153,0,1,1,0,0,0,0,0
19155,0,1,0,0,0,0,1,0
19159,1,1,1,0,0,0,0,0
19160,1,0,0,0,0,0,0,0
19161,0,1,0,0,0,0,0,0
19165,0,1,1,0,0,0,0,0
19167,0,1,0,0,0,0,0,0
19168,0,1,0,0,0,0,0,0
19170,1,1,0,0,0,0,0,1
19172,0,1,0,0,0,0,0,0
19175,1,0,1,0,0,0,0,1
19176,0,1,1,0,0,0,0,0
19177,1,0,0,0,0,0,0,0
19179,1,1,1,1,0,0,0,1
19180,0,1,0,0,0,0,0,0
19181,0,0,0,0,0,0,0,0
19184,0,0,1,0,0,0,0,1
19187,0,1,0,1,0,0,0,0
19189,1,0,1,0,0,0,0,1
19190,0,1,0,0,0,0,0,0
19191,0,1,0,0,0,0,0,0
19192,0,1,0,0,0,0,0,0
19194,0,1,1,0,1,0,0,1
19196,0,1,0,0,0,0,0,0
19198,1,1,1,1,1,0,0,1
19201,1,1,0,0,1,0,0,1
19202,0,1,0,1,1,0,0,0
19203,0,1,0,0,0,0,0,0
19206,1,0,0,0,1,0,0,1
19209,1,1,1,0,0,0,0,0
19210,1,1,0,0,0,1,0,1
19211,0,1,1,0,0,0,0,1
19213,0,1,1,0,0,0,0,1
19217,1,1,0,0,0,0,0,0
19220,1,1,1,1,1,0,0,0
19223,1,1,1,0,0,0,0,0
19227,1,1,0,0,0,0,0,1
19228,1,1,1,1,0,0,0,1
19229,0,0,0,0,1,0,0,0
19231,0,1,1,0,0,0,1,0
19236,0,1,1,0,0,0,0,0
19237,1,1,0,0,0,0,0,0
19239,0,0,0,0,0,0,0,0
19244,1,1,0,0,0,0,0,0
19246,1,1,1,1,0,0,0,0
19247,0,0,0,0,0,0,0,0
19248,0,0,0,0,0,0,0,0
19249,1,1,1,1,0,0,0,1
19250,1,0,1,1,1,0,0,0
19252,0,0,1,0,0,0,0,1
19253,0,1,1,0,0,0,0,0
19258,1,1,1,0,0,0,0,0
19266,1,1,0,0,0,0,0,0
19269,0,0,0,0,0,0,0,0
19270,0,1,0,1,0,0,0,0
19272,1,1,1,1,0,0,0,1
19274,0,0,1,0,0,1,0,0
19275,1,1,1,1,0,0,0,1
19277,0,0,0,0,0,0,0,0
19276,1,1,0,0,0,0,0,0
19278,1,1,1,0,0,0,0,1
19280,1,1,1,1,0,0,0,1
19281,0,0,0,0,0,0,0,0
19282,1,1,1,1,0,0,0,1
19283,1,1,0,1,0,0,0,0
19287,1,1,0,0,0,0,0,1
19290,0,0,0,0,0,0,0,0
19292,0,1,0,0,0,0,0,0
19296,1,1,0,0,0,0,0,0
19297,0,1,0,0,0,0,0,0
19298,0,1,0,0,0,0,0,1
19299,0,1,1,0,0,0,0,1
19300,0,1,1,0,0,0,0,0
19301,1,1,1,1,0,0,0,0
19303,1,1,0,1,0,0,0,1
19306,1,1,0,1,1,1,0,1
19308,1,1,1,1,0,0,0,0
19309,0,1,0,1,0,0,0,0
19312,0,0,1,1,0,0,0,0
19313,0,1,0,0,0,0,0,0
19318,0,1,0,0,0,0,0,1
19319,0,1,0,0,1,0,0,0
19322,1,1,0,0,0,0,0,1
19324,1,1,1,1,0,0,0,0
19325,1,1,1,0,0,0,0,0
19326,1,1,1,1,0,0,0,0
19327,1,1,1,0,1,0,0,1
19328,1,1,1,1,0,0,0,0
19331,0,1,0,0,0,0,0,0
19334,1,1,1,1,1,0,0,1
19337,0,1,0,0,0,0,0,0
19338,0,1,0,0,1,0,0,1
19341,1,1,0,0,1,0,0,0
19342,0,1,1,0,1,0,0,1
19343,1,1,1,1,1,0,0,0
19344,1,1,0,0,0,0,0,1
19345,0,0,0,0,0,0,0,0
19350,1,1,0,0,1,0,0,1
19353,0,1,0,0,0,0,0,1
19354,1,1,0,0,0,0,0,0
19355,0,0,0,0,0,0,0,0
19356,1,1,1,0,1,0,0,0
19357,1,1,1,0,1,1,1,0
19359,1,1,0,1,0,0,0,1
19360,0,1,0,1,0,0,0,0
19361,0,1,1,0,0,0,0,0
19362,1,1,0,0,0,0,0,0
19366,0,1,1,1,0,0,0,0
19368,0,1,0,0,0,0,0,0
19369,0,1,0,0,0,0,1,0
19371,0,1,0,0,0,0,0,0
19372,1,1,0,0,1,0,0,0
19373,1,1,1,1,1,0,0,1
19417,0,0,0,0,0,0,0,1
19374,1,0,0,1,1,0,0,0
19375,0,0,0,0,0,0,0,0
19376,1,1,1,1,1,0,0,1
19377,1,1,0,0,1,0,0,1
19379,1,1,1,0,1,0,1,1
19380,1,1,1,1,0,0,0,1
19381,0,0,1,0,0,0,0,0
19382,0,1,0,0,0,0,0,0
19383,1,1,0,0,0,0,0,1
19384,1,1,0,0,0,0,0,0
19385,1,1,1,0,0,0,0,0
19387,0,1,0,0,0,0,0,1
19388,0,0,0,0,0,0,0,0
19392,1,1,0,0,0,1,0,0
19393,1,1,0,0,1,0,0,1
19398,1,1,1,0,0,0,0,1
19399,1,1,1,0,1,0,0,1
19401,0,1,1,0,0,0,0,0
19402,1,1,0,0,1,0,0,1
19404,1,1,0,0,0,0,0,0
19405,0,1,1,0,0,0,0,0
19406,0,0,0,0,1,0,0,1
19407,1,1,1,1,0,0,0,1
19409,1,1,0,0,0,0,0,1
19410,0,1,0,0,0,0,0,0
19420,1,1,1,0,0,0,0,1
19422,0,1,0,0,1,0,0,0
19426,1,1,0,0,0,0,0,1
19428,1,1,0,0,1,0,1,0
19430,0,1,1,0,1,0,0,1
19432,1,1,0,0,0,0,0,0
19433,1,1,0,0,0,0,0,0
19435,0,0,0,0,0,0,0,0
19438,0,0,0,0,0,0,0,0
19442,0,0,0,0,0,0,0,0
19443,0,1,0,0,0,0,0,0
19446,0,1,0,0,0,0,0,0
19447,0,0,0,0,1,0,0,0
19451,1,1,0,0,0,0,0,0
19452,0,0,0,0,0,0,0,1
19456,1,1,0,1,1,0,0,1
19459,0,0,0,0,1,0,0,0
19460,0,1,1,0,0,0,0,0
19461,1,1,0,1,0,0,0,1
19463,1,1,1,1,0,0,0,0
19465,0,1,0,0,0,0,0,1
19466,1,1,1,1,0,0,0,0
19468,0,0,0,1,0,0,0,1
19470,1,1,1,0,0,0,0,1
19471,1,1,0,0,1,0,0,0
19473,0,1,0,0,0,0,0,1
19476,0,1,1,0,1,0,0,1
19478,1,1,1,0,0,0,0,1
19479,1,1,0,0,0,0,0,0
19480,0,1,0,0,0,0,0,0
19483,0,1,0,0,0,0,0,0
19484,0,1,1,1,1,0,0,0
19485,0,0,0,0,0,0,0,1
19488,0,1,0,0,0,0,0,0
19490,1,1,0,0,1,0,0,1
19508,0,1,1,0,0,0,0,1
19494,1,1,0,1,1,0,0,1
19496,1,1,0,1,0,0,0,1
19499,1,1,0,1,0,0,0,1
19500,1,1,0,0,1,0,0,1
19502,1,1,1,0,1,1,0,1
19503,1,1,1,0,0,0,0,0
19507,0,0,0,0,1,0,0,0
19510,1,1,0,0,1,0,0,0
19513,0,1,1,0,0,0,0,0
19514,1,1,0,0,0,0,0,0
19515,0,1,0,0,0,0,0,0
19519,0,1,0,0,0,0,0,0
19520,1,1,1,1,1,1,0,1
19521,1,1,0,0,0,0,0,0
19524,1,1,1,0,0,0,0,0
19525,0,0,0,0,0,0,0,0
19526,0,1,1,0,0,0,0,0
19530,1,1,1,1,0,0,0,1
19531,0,1,1,1,0,0,0,0
19532,1,1,1,1,0,0,0,1
19533,0,1,0,0,0,0,0,0
19534,0,1,0,0,0,0,0,0
19537,1,1,0,0,0,0,0,0
19538,1,1,1,1,0,0,0,1
19541,1,1,1,0,0,0,0,0
19544,0,1,0,0,0,0,0,0
19545,1,1,1,1,1,0,0,1
19546,1,1,0,0,1,0,0,0
19554,1,1,1,0,0,0,0,0
19558,1,1,1,0,0,0,0,0
19559,0,1,1,0,1,0,1,1
19560,1,1,1,1,0,0,0,1
19561,1,1,1,0,0,0,0,1
19562,1,1,1,0,1,0,0,1
19565,1,1,1,0,1,0,0,0
19566,0,0,0,0,0,0,0,0
19569,0,0,0,0,0,0,0,1
19570,1,1,0,0,0,0,0,0
19571,1,1,1,1,0,0,0,1
19572,0,1,0,0,1,0,0,0
19573,0,1,0,0,0,0,0,0
19575,1,1,1,0,1,0,0,0
19578,1,1,1,1,1,0,0,1
19580,1,1,0,0,0,0,0,1
19581,0,0,0,0,0,0,0,0
19582,1,1,1,1,0,0,0,1
19585,1,1,1,0,1,0,0,1
19586,1,1,0,1,1,0,0,0
19589,1,1,1,0,0,0,0,0
19590,0,1,0,0,0,0,0,0
19591,0,1,0,0,0,0,0,0
19593,1,1,0,0,0,0,0,0
19595,1,1,0,0,0,0,0,1
19596,0,1,0,0,0,0,0,0
19600,1,1,0,0,0,0,0,0
19601,1,0,0,0,0,0,0,1
19603,1,1,0,0,0,0,0,1
19604,1,1,1,0,0,0,0,0
19609,1,0,1,0,0,0,0,0
19610,1,1,1,1,1,1,0,1
19611,1,1,0,0,1,0,0,0
19612,1,0,0,0,0,0,0,0
19613,0,1,0,0,0,0,0,1
19621,0,0,0,0,0,0,0,0
19623,0,1,1,0,0,0,1,0
